row_id,date,metric,value,unit,source_id,evidence_ref,source_url,archive_sha256,license,note
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:samples_without_forms_confirmed,2026-05-21,confirmed_cases,4,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:unallocated_confirmed_without_zone,2026-05-21,confirmed_cases,4,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:who-don603-2026-05-21-live:cases_confirmed,2026-05-21,confirmed_cases,85,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:cases_confirmed_drc,2026-05-21,confirmed_cases,83,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:cases_confirmed_total,2026-05-21,confirmed_cases,85,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:cases_confirmed_uganda_imported,2026-05-21,confirmed_cases,2,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:contact_followup_rate,2026-05-21,contact_followup_rate,0.21,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:contacts,2026-05-21,contacts,1603,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:who-don603-2026-05-21-live:contacts_listed_ituri,2026-05-21,contacts_listed_ituri,1603,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:cdc-current-situation-2026-05-21:deaths_suspected,2026-05-21,deaths,148,count,cdc-current-situation-2026-05-21,source_manifest:cdc-current-situation-2026-05-21,https://www.cdc.gov/ebola/situation-summary/index.html,4787fab45a60afe1cbd42463877163acc4863a7298b7b2edefb2c005ae3b916b,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-21:deaths_uganda,2026-05-21,deaths,1,count,cdc-current-situation-2026-05-21,source_manifest:cdc-current-situation-2026-05-21,https://www.cdc.gov/ebola/situation-summary/index.html,4787fab45a60afe1cbd42463877163acc4863a7298b7b2edefb2c005ae3b916b,public-domain-us-gov,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.bambu.deaths,2026-05-21,deaths,0,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.bunia.deaths,2026-05-21,deaths,34,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.butembo.deaths,2026-05-21,deaths,0,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.goma.deaths,2026-05-21,deaths,0,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.katwa.deaths,2026-05-21,deaths,0,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.kilo.deaths,2026-05-21,deaths,0,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.miti-murhesa.deaths,2026-05-21,deaths,0,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.mongbwalu.deaths,2026-05-21,deaths,84,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.nizi.deaths,2026-05-21,deaths,1,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.nyankunde.deaths,2026-05-21,deaths,6,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.rwampara.deaths,2026-05-21,deaths,51,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:deaths_confirmed_drc,2026-05-21,deaths,9,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:deaths_suspected,2026-05-21,deaths,176,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:who-don603-2026-05-21-live:deaths,2026-05-21,deaths,176,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:deaths_confirmed_drc,2026-05-21,deaths,9,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:deaths_confirmed_total,2026-05-21,deaths,10,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:deaths_confirmed_uganda_imported,2026-05-21,deaths,1,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:deaths_suspected,2026-05-21,deaths,176,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:deaths_suspected_drc,2026-05-21,deaths,176,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:health_worker_deaths,2026-05-21,deaths,4,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:uk-gov-ebola-eastern-drc-support-2026-05-21-live:funding_gbp_up_to,2026-05-21,funding_gbp_up_to,20000000,count,uk-gov-ebola-eastern-drc-support-2026-05-21-live,source_manifest:uk-gov-ebola-eastern-drc-support-2026-05-21-live,https://www.gov.uk/government/news/uk-steps-up-support-to-stop-spread-of-ebola-in-eastern-drc,730e45ac9ea24ec74b2a4d94188ac8a2e2101f9c92e993f50c2eb9e93b2c2831,OGL-3.0,
timeline:cdc-returning-travelers-info-2026-05-21-live:monitoring_period_days,2026-05-21,monitoring_period_days,21,count,cdc-returning-travelers-info-2026-05-21-live,source_manifest:cdc-returning-travelers-info-2026-05-21-live,https://www.cdc.gov/viral-hemorrhagic-fevers/travel-to-us/index.html,710540d02fb06e391fbab3900d348ba2b1decc1270d518e7f10687731c66c7da,public-domain-us-gov,
timeline:cdc-traveler-management-guidance-2026-05-21-pdf:monitoring_period_days,2026-05-21,monitoring_period_days,21,count,cdc-traveler-management-guidance-2026-05-21-pdf,source_manifest:cdc-traveler-management-guidance-2026-05-21-pdf,https://www.cdc.gov/viral-hemorrhagic-fevers/media/pdfs/Interim-guidance-for-BVD-2026.pdf,2bbbc26e610156366277ef7bb042566485aba5c0709b92cc13ec4e9556b4b1a6,public-domain-us-gov,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:reported_zone_row_totals.cas_confirmes,2026-05-21,reported_zone_row_totals_cas_confirmes,79,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:reported_zone_row_totals.cas_suspects,2026-05-21,reported_zone_row_totals_cas_suspects,746,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:reported_zone_row_totals.deces,2026-05-21,reported_zone_row_totals_deces,176,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:cdc-current-situation-2026-05-21:cases_suspected,2026-05-21,suspected_cases,575,count,cdc-current-situation-2026-05-21,source_manifest:cdc-current-situation-2026-05-21,https://www.cdc.gov/ebola/situation-summary/index.html,4787fab45a60afe1cbd42463877163acc4863a7298b7b2edefb2c005ae3b916b,public-domain-us-gov,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.bambu.suspected,2026-05-21,suspected_cases,2,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.bunia.suspected,2026-05-21,suspected_cases,166,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.butembo.suspected,2026-05-21,suspected_cases,7,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.goma.suspected,2026-05-21,suspected_cases,0,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.katwa.suspected,2026-05-21,suspected_cases,13,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.kilo.suspected,2026-05-21,suspected_cases,1,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.miti-murhesa.suspected,2026-05-21,suspected_cases,1,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.mongbwalu.suspected,2026-05-21,suspected_cases,322,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.nizi.suspected,2026-05-21,suspected_cases,3,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.nyankunde.suspected,2026-05-21,suspected_cases,38,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:affected_health_zones.rwampara.suspected,2026-05-21,suspected_cases,193,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22:cases_suspected,2026-05-21,suspected_cases,746,count,drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,source_manifest:drc-moh-epidemie-dashboard-sitrep-mve-n-007-mvb-17-2026-pdf-2026-05-22,https://administration.sante.gouv.cd/wp-content/uploads/2026/05/SitRep_MVE_RDC_20260512-FDv2_IM.pdf,0fff304fd19ebc41e80328ff2f319ba903ea9b378f8926857ffc3fad0c537317,publisher-terms-not-confirmed,
timeline:who-don603-2026-05-21-live:cases_suspected,2026-05-21,suspected_cases,746,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:who-don603-2026-05-21-live:cases_suspected_drc,2026-05-21,suspected_cases,746,count,who-don603-2026-05-21-live,source_manifest:who-don603-2026-05-21-live,https://www.who.int/emergencies/disease-outbreak-news/item/2026-DON603,90f30cdf884274e9f8e35588364aeed409e5a7373f27ca3218ee88dd4dea18ed,CC-BY-NC-SA-3.0-IGO,
timeline:cdc-current-situation-2026-05-22:cases_confirmed,2026-05-22,confirmed_cases,83,count,cdc-current-situation-2026-05-22,source_manifest:cdc-current-situation-2026-05-22,https://www.cdc.gov/ebola/situation-summary/index.html,d54c4ff83a08ee0a779d265c94262fb6571f4599cd811a9b9399ff8e93a76ac9,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-22-live:cases_confirmed,2026-05-22,confirmed_cases,60,count,ecdc-bdbv-drc-uga-2026-05-22-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-22-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,c2193bdb59db2f64df649f87d859b61fb3d1e65cf3c00a9ddd1e3da30a254bfa,CC-BY-4.0,
